corp_code,corp_name,rcept_no,dart_link,basis,unit_source,fy,period,bs_n,is_n,cf_n,flag
00103130,MDS스피어,20180402003540,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180402003540,consolidated,declared,2017,FY,19,24,23,LOW
00103130,MDS스피어,20180402003540,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20180402003540,separate,declared,2017,FY,15,17,22,LOW
00103510,인지컨트롤스,20000814000138,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000138,separate,pdf,2000,H1,5,12,21,LOW
00103510,인지컨트롤스,20020515000247,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000247,separate,pdf,2002,Q1,7,5,42,LOW
00103510,인지컨트롤스,20020813000409,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000409,separate,pdf,2002,H1,9,3,38,LOW
00103592,광동제약,20040622000307,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040622000307,separate,squished_total,2004,Q1,1,,,LOW
00103592,광동제약,20040813001176,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001176,separate,squished_total,2004,H1,1,,,LOW
00103592,광동제약,20041112000503,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000503,separate,squished_total,2004,Q3,1,,,LOW
00103592,광동제약,20050429001123,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050429001123,separate,squished_total,2004,FY,1,,,LOW
00103592,광동제약,20050513001948,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513001948,separate,squished_total,2005,Q1,1,,,LOW
00103592,광동제약,20050812000771,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000771,separate,squished_total,2005,H1,1,,,LOW
00103592,광동제약,20051111000596,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000596,separate,squished_total,2005,Q3,1,,,LOW
00103592,광동제약,20060515002275,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515002275,separate,squished_total,2006,Q1,1,,,LOW
00103592,광동제약,20060515002439,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515002439,separate,squished_total,2005,FY,1,,,LOW
00103592,광동제약,20060914000139,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060914000139,separate,squished_total,2006,H1,1,,,LOW
00103592,광동제약,20061114001326,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061114001326,separate,squished_total,2006,Q3,1,,,LOW
00103592,광동제약,20070330000980,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000980,separate,squished_total,2006,FY,1,,,LOW
00103644,비츠로테크,20000814000085,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000085,separate,pdf,2000,H1,9,10,6,LOW
00103644,비츠로테크,20010331000193,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010331000193,separate,pdf,2000,FY,9,10,10,LOW
00103644,비츠로테크,20010514000574,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000574,separate,pdf,2001,Q1,9,12,5,LOW
00103644,비츠로테크,20010814000304,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000304,separate,pdf,2001,H1,9,10,15,LOW
00103644,비츠로테크,20011113000107,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000107,separate,pdf,2001,Q3,8,10,9,LOW
00104388,국도화학,20210311001126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210311001126,consolidated,declared,2020,FY,9,14,65,LOW
00104388,국도화학,20210311001126,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20210311001126,separate,declared,2020,FY,10,11,67,LOW
00104537,국영지앤엠,20000330000518,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000518,separate,pdf,1999,FY,31,15,8,LOW+HIGH
00104537,국영지앤엠,20000515000616,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000616,separate,pdf,2000,Q1,31,15,5,LOW+HIGH
00104537,국영지앤엠,20000814000286,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000286,separate,pdf,2000,H1,33,14,5,LOW+HIGH
00104537,국영지앤엠,20010330000430,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000430,separate,pdf,2000,FY,9,12,11,LOW
00104537,국영지앤엠,20010515000187,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000187,separate,pdf,2001,Q1,9,9,16,LOW
00104698,LS네트웍스,20000330000358,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000358,separate,pdf,1999,FY,8,3,60,LOW
00104698,LS네트웍스,20000515000776,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000776,separate,pdf,2000,Q1,9,3,54,LOW
00104698,LS네트웍스,20000814000745,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000745,separate,pdf,2000,H1,9,3,54,LOW
00104698,LS네트웍스,20010515000034,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000034,separate,pdf,2001,Q1,3,7,55,LOW
00104698,LS네트웍스,20011114000221,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000221,separate,pdf,2001,Q3,3,6,55,LOW
00104698,LS네트웍스,20020328000748,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020328000748,separate,pdf,2001,FY,3,2,35,LOW
00104698,LS네트웍스,20020513000153,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020513000153,separate,pdf,2002,Q1,7,2,43,LOW
00104698,LS네트웍스,20020813000218,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000218,separate,pdf,2002,H1,4,,30,LOW
00104810,소노스퀘어,20000814000111,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000111,consolidated,pdf,2000,H1,,1,,LOW
00104810,소노스퀘어,20020329000701,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020329000701,separate,pdf,2001,FY,39,38,16,LOW+HIGH
00104810,소노스퀘어,20020513000134,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020513000134,separate,pdf,2002,Q1,37,33,16,LOW+HIGH
00104810,소노스퀘어,20020814000547,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000547,separate,pdf,2002,H1,42,36,16,LOW+HIGH
00104810,소노스퀘어,20021114000003,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000003,separate,pdf,2002,Q3,41,38,16,LOW+HIGH
00105299,금강공업,20050330001144,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330001144,separate,squished_total,2004,FY,1,,,LOW
00105299,금강공업,20060330000089,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330000089,separate,squished_total,2005,FY,1,,,LOW
00105299,금강공업,20070330000908,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000908,separate,squished_total,2006,FY,1,,,LOW
00105466,KCC건설,20000515000057,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000515000057,consolidated,pdf,2000,Q1,,2,,LOW
00105466,KCC건설,20000814000421,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000421,consolidated,pdf,2000,H1,,4,,LOW
00105466,KCC건설,20010330000698,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000698,separate,pdf,2000,FY,53,38,8,LOW+HIGH
00105466,KCC건설,20010515000181,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000181,separate,pdf,2001,Q1,48,25,8,LOW+HIGH
00105466,KCC건설,20020813000730,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020813000730,separate,pdf,2002,H1,48,32,12,LOW+HIGH
00105952,LS,20010515000910,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000910,separate,pdf,2001,Q1,4,9,51,LOW
00105952,LS,20010814001191,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814001191,separate,pdf,2001,H1,5,10,55,LOW
00106313,금호건설,20010514000724,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000724,separate,pdf,2001,Q1,10,11,6,LOW
00106313,금호건설,20010515000271,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000271,separate,pdf,2001,Q1,10,14,6,LOW
00106313,금호건설,20010814000560,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000560,separate,pdf,2001,H1,9,11,10,LOW
00106313,금호건설,20011114000596,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000596,separate,pdf,2001,Q3,9,11,10,LOW
00106313,금호건설,20021114000236,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021114000236,separate,pdf,2002,Q3,9,11,10,LOW
00106641,기아,20000330000309,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000330000309,consolidated,declared,1999,FY,2,,,LOW
00106669,세아베스틸지주,20050516000609,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516000609,separate,declared,2005,Q1,68,58,6,LOW
00107598,남양유업,20000814000670,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000814000670,separate,pdf,2000,H1,9,2,45,LOW
00107598,남양유업,20010330000869,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010330000869,separate,pdf,2000,FY,10,13,17,LOW
00107598,남양유업,20010515000512,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010515000512,separate,pdf,2001,Q1,10,13,15,LOW
00107598,남양유업,20010814000774,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000774,separate,pdf,2001,H1,9,13,15,LOW
00107598,남양유업,20011114000959,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000959,separate,pdf,2001,Q3,9,6,15,LOW
00107598,남양유업,20020401000504,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401000504,separate,pdf,2001,FY,10,11,15,LOW
00107598,남양유업,20040624000001,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040624000001,separate,squished_total,2004,Q1,1,,,LOW
00107598,남양유업,20040813001544,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813001544,separate,squished_total,2004,H1,1,,,LOW
00107598,남양유업,20041112000537,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000537,separate,squished_total,2004,Q3,1,,,LOW
00107598,남양유업,20050330001242,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330001242,separate,squished_total,2004,FY,1,,,LOW
00107598,남양유업,20050516000533,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516000533,separate,squished_total,2005,Q1,1,,,LOW
00107598,남양유업,20050816000196,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816000196,separate,squished_total,2005,H1,1,,,LOW
00107598,남양유업,20051114000716,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051114000716,separate,squished_total,2005,Q3,1,,,LOW
00107598,남양유업,20060331000274,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331000274,separate,squished_total,2005,FY,1,,,LOW
00107598,남양유업,20060515001406,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515001406,separate,squished_total,2006,Q1,1,,,LOW
00107598,남양유업,20060814000681,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060814000681,separate,squished_total,2006,H1,1,,,LOW
00107598,남양유업,20061110000112,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061110000112,separate,squished_total,2006,Q3,1,,,LOW
00107598,남양유업,20070330000936,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000936,separate,squished_total,2006,FY,1,,,LOW
00107677,비비안,20100514003010,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20100514003010,separate,declared,2010,Q1,,5,,LOW
00107677,비비안,20101115000383,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20101115000383,separate,declared,2010,Q3,,4,,LOW
00108241,농심,20021112000320,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021112000320,separate,pdf,2002,Q3,8,14,13,LOW
00108940,대성홀딩스,20000327000143,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000327000143,separate,declared,1999,FY,,8,,LOW
00108940,대성홀딩스,20000329000346,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20000329000346,separate,declared,1999,FY,,8,,LOW
00108940,대성홀딩스,20020401001050,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020401001050,separate,declared,2001,FY,,8,,LOW
00108940,대성홀딩스,20040330000949,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330000949,separate,declared,2003,FY,,8,,LOW
00108940,대성홀딩스,20050331000857,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050331000857,separate,declared,2004,FY,,8,,LOW
00108940,대성홀딩스,20060331000076,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060331000076,separate,declared,2005,FY,,8,,LOW
00108940,대성홀딩스,20070330000113,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000113,separate,squished_total,2006,FY,1,,,LOW
00108940,대성홀딩스,20080515001066,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080515001066,consolidated,declared,2008,Q1,,5,,LOW
00108940,대성홀딩스,20080814000218,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080814000218,consolidated,declared,2008,H1,,5,,LOW
00108940,대성홀딩스,20081114001433,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20081114001433,consolidated,declared,2008,Q3,,5,,LOW
00109037,대성창투,20020208000252,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020208000252,separate,declared,2002,Q3,19,21,8,LOW
00109037,대성창투,20020627000210,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020627000210,separate,declared,2002,FY,18,18,8,LOW
00109037,대성창투,20020629000038,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020629000038,separate,declared,2002,FY,18,18,8,LOW
00109037,대성창투,20020814000160,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814000160,separate,section_def,2003,Q1,19,21,8,LOW
00109037,대성창투,20030813000564,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030813000564,separate,declared,2003,Q1,17,12,7,LOW
00109037,대성창투,20031114000939,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114000939,separate,declared,2003,H1,17,14,7,LOW
00109037,대성창투,20031212000118,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031212000118,separate,declared,2003,H1,17,14,7,LOW
00109037,대성창투,20040330001606,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040330001606,separate,declared,2003,FY,17,14,7,LOW
00109037,대성창투,20040510000646,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040510000646,separate,declared,2003,FY,17,14,7,LOW
00109037,대성창투,20040514002561,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040514002561,separate,declared,2004,Q1,17,14,8,LOW
00109037,대성창투,20040628000347,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040628000347,separate,declared,2003,FY,17,14,7,LOW
00109037,대성창투,20040628000349,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040628000349,separate,declared,2004,Q1,17,14,9,LOW
00109037,대성창투,20040814000240,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040814000240,separate,declared,2004,H1,17,14,9,LOW
00109037,대성창투,20041115000661,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041115000661,separate,declared,2004,Q3,17,14,9,LOW
00109037,대성창투,20050330001830,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050330001830,separate,declared,2004,FY,17,14,9,LOW
00109037,대성창투,20050513002058,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050513002058,separate,declared,2005,Q1,17,14,9,LOW
00109037,대성창투,20050812000183,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050812000183,separate,section_def,2005,H1,16,15,9,LOW
00109037,대성창투,20051111000267,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20051111000267,separate,declared,2005,Q3,17,14,9,LOW
00109037,대성창투,20060330000353,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060330000353,separate,declared,2005,FY,18,13,9,LOW
00109037,대성창투,20060515002916,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060515002916,separate,declared,2006,Q1,18,12,9,LOW
00109037,대성창투,20060811000101,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20060811000101,separate,declared,2006,H1,18,12,9,LOW
00109037,대성창투,20061113000076,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20061113000076,separate,declared,2006,Q3,18,12,9,LOW
00109037,대성창투,20070330000162,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070330000162,separate,declared,2006,FY,19,13,9,LOW
00109037,대성창투,20070515000651,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20070515000651,separate,declared,2007,Q1,22,15,9,LOW
00109037,대성창투,20080514001986,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080514001986,separate,declared,2007,Q1,22,15,9,LOW
00109037,대성창투,20080514002052,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080514002052,separate,declared,2006,FY,19,13,9,LOW
00109037,대성창투,20080514004146,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080514004146,separate,declared,2006,Q3,18,12,9,LOW
00109037,대성창투,20080514004183,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20080514004183,separate,declared,2006,H1,18,12,9,LOW
00109161,태경케미컬,20020515000818,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020515000818,separate,pdf,2002,Q1,8,12,17,LOW
00109514,티웨이홀딩스,20010514000045,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000045,separate,pdf,2001,Q1,3,10,51,LOW
00109514,티웨이홀딩스,20010813000243,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010813000243,separate,pdf,2001,H1,3,11,48,LOW
00109514,티웨이홀딩스,20011113000058,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011113000058,separate,pdf,2001,Q3,3,11,51,LOW
00109514,티웨이홀딩스,20020814001442,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20020814001442,separate,pdf,2002,H1,9,3,8,LOW
00109514,티웨이홀딩스,20040708000219,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040708000219,separate,squished_total,2004,Q1,1,,,LOW
00109514,티웨이홀딩스,20040813000812,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000812,separate,squished_total,2004,H1,1,,,LOW
00109514,티웨이홀딩스,20041112000726,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000726,separate,squished_total,2004,Q3,1,,,LOW
00109781,대림제지,20010514000048,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010514000048,separate,pdf,2001,Q1,5,12,52,LOW
00109781,대림제지,20021111000033,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20021111000033,separate,pdf,2002,Q3,5,10,47,LOW
00110750,GMI벤처,20010214000075,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010214000075,separate,pdf,2001,Q3,3,,20,LOW
00110750,GMI벤처,20010628000212,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010628000212,separate,pdf,2001,FY,3,2,29,LOW
00110750,GMI벤처,20010814000418,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20010814000418,separate,pdf,2002,Q1,3,2,31,LOW
00110750,GMI벤처,20011114000834,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20011114000834,separate,pdf,2002,H1,4,1,29,LOW
00110875,대신정보통신,20230615000156,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20230615000156,separate,declared,2023,FY,21,10,65,LOW
00111111,대양금속,20030901000104,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030901000104,consolidated,squished_total,2004,Q1,1,,,LOW
00111111,대양금속,20030901000104,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20030901000104,separate,squished_total,2004,Q1,1,,,LOW
00111111,대양금속,20031114001612,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114001612,consolidated,squished_total,2004,H1,1,,,LOW
00111111,대양금속,20031114001612,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20031114001612,separate,squished_total,2004,H1,1,,,LOW
00111111,대양금속,20040212000094,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040212000094,consolidated,squished_total,2004,Q3,1,,,LOW
00111111,대양금속,20040212000094,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040212000094,separate,squished_total,2004,Q3,1,,,LOW
00111111,대양금속,20040628000328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040628000328,separate,squished_total,2004,FY,1,,,LOW
00111111,대양금속,20040813000328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000328,consolidated,squished_total,2004,Q1,1,,,LOW
00111111,대양금속,20040813000328,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20040813000328,separate,squished_total,2004,Q1,1,,,LOW
00111111,대양금속,20041112000921,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000921,consolidated,squished_total,2004,H1,1,,,LOW
00111111,대양금속,20041112000921,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20041112000921,separate,squished_total,2004,H1,1,,,LOW
00111111,대양금속,20050516000652,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516000652,consolidated,squished_total,2005,Q1,1,,,LOW
00111111,대양금속,20050516000652,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050516000652,separate,squished_total,2005,Q1,1,,,LOW
00111111,대양금속,20050816000311,https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20050816000311,consolidated,squished_total,2005,H1,1,,,LOW
