corp_code,statement_type,prev_year,next_year,revenue,operating_income,prev_deriv,next_deriv
00105952,consolidated,2010,2011,3082738000000,157273000000,native,native
00105961,consolidated,2009,2010,774899967871,42395332140,native,native
00105961,separate,2008,2009,374698728291,12858634045,native,native
00106119,consolidated,2012,2013,28549060536,1304264015,native,native
00106119,separate,2004,2005,15266615000,1512260000,native,native
00106313,separate,2007,2008,455728000000,28622000000,native,native
00106368,consolidated,2010,2011,1600153470184,286411576383,native,native
00106368,separate,2004,2005,424578304000,29628627000,native,native
00106395,consolidated,2012,2013,82479228218,-2615421045,native,native
00106395,separate,2003,2004,43111692000,9850535000,native,native
00106623,consolidated,2010,2011,1496871929779,72305141991,native,native
00106641,consolidated,2010,2011,10657827000000,839870000000,native,native
00106669,consolidated,2014,2015,535551703119,55926541673,native,native
00106669,separate,2005,2006,236699361848,16614453111,native,native
00106881,consolidated,2012,2013,53534554737,1953283193,native,native
00107066,consolidated,2012,2013,63072607367,-6181033709,native,native
00107066,separate,2007,2008,117767270403,3078469092,native,native
00107224,separate,2007,2008,36421898823,237462737,native,native
00107598,consolidated,2012,2013,305606383699,2654428582,native,native
00107598,separate,2007,2008,192237390054,2815021829,native,native
00107613,consolidated,2012,2013,120781096306,6237281851,native,native
00107613,separate,2004,2005,33999057730,522872901,native,native
00107613,separate,2007,2008,54501878436,157175191,native,native
00107677,consolidated,2004,2005,0,0,native,native
00107677,consolidated,2005,2006,0,0,native,native
00107677,consolidated,2012,2013,55242036130,-3395202978,native,native
00107987,consolidated,2015,2016,292051765118,5163701863,native,native
00107987,consolidated,2021,2022,601271342022,47865764201,native,native
00107987,separate,2004,2005,27446354,,native,native
00107987,separate,2007,2008,244406958511,41271155945,native,native
00108001,consolidated,2012,2013,23962744702,1236040239,native,native
00108001,separate,2011,2012,20814912372,1231112973,native,native
00108038,consolidated,2001,2002,50210569447,2853042513,native,native
00108038,consolidated,2012,2013,85412005701,5534871143,native,native
00108038,separate,2007,2008,39267482890,2795025821,native,native
00108135,consolidated,2005,2006,758580039390,30352597200,native,native
00108241,consolidated,2012,2013,531965124365,30392757585,native,native
00108241,separate,2007,2008,446528709650,33979617478,native,native
00108490,consolidated,2012,2013,16185233381,222861001,native,native
00108490,separate,2003,2004,7432523000,351749000,native,native
00108490,separate,2007,2008,10655493438,27581742,native,native
00108612,consolidated,2023,2024,218539394720,7522381789,native,native
00108612,separate,2023,2024,199049764609,8257423656,native,native
00108649,consolidated,2013,2014,17959070377,61377115,native,native
00108746,consolidated,2009,2010,44890090,,native,native
00108746,separate,2005,2006,43272025701,2584999216,native,native
00108746,separate,2007,2008,56488859676,1570016257,native,native
00108913,separate,2003,2004,214899359000,24659196000,native,native
00108913,separate,2005,2006,208771396670,15656864980,native,native
00108940,consolidated,2012,2013,441030389261,18532805785,native,native
00108940,separate,2004,2005,164532447166,14580192065,native,native
00108940,separate,2007,2008,241676191781,15000474451,native,native
00108977,consolidated,2009,2010,0,0,native,native
00108977,consolidated,2010,2011,0,0,native,native
00109161,consolidated,2012,2013,12899210224,1366576129,native,native
00109161,separate,2003,2004,5475001961,36636715,native,native
00109161,separate,2007,2008,7501457423,1003916246,native,native
00109189,consolidated,2012,2013,185233997795,6403552251,native,native
00109189,consolidated,2018,2019,252805782063,9102306015,native,native
00109189,separate,2005,2006,86242947000,4973793000,native,native
00109286,consolidated,2012,2013,168354022486,9333246118,native,native
00109286,separate,2007,2008,136758360562,8733209892,native,native
00109310,separate,2003,2004,19531217309,901369029,native,native
00109514,consolidated,2012,2013,1474176283,-278105191,native,native
00109514,separate,2004,2005,5335096000,1437893000,native,native
00109693,consolidated,2010,2011,1645803609519,110483052291,native,native
00109693,separate,2007,2008,1144253379609,79667993423,native,native
00109718,consolidated,2012,2013,118237457904,4085069276,native,native
00109781,consolidated,2017,2018,35936424815,3856190326,native,native
00109781,consolidated,2022,2023,41481828261,6483283981,native,native
00109806,consolidated,2021,2022,56275061773,-1903960931,native,native
00109806,separate,2015,2016,69495034156,15158707816,native,native
00109824,consolidated,2012,2013,35762930082,-2086459071,native,native
00109824,separate,2007,2008,36757733646,647695965,native,native
00110431,consolidated,2012,2013,16606689952,-600450652,native,native
00110431,separate,2003,2004,4088935423,71034099,native,native
00110583,consolidated,2012,2013,69782547092,555603800,native,native
00110583,separate,2004,2005,48863794809,2103681247,native,native
00110583,separate,2007,2008,40206817708,-555961743,native,native
00110608,consolidated,2013,2014,50529914055,1522289711,native,native
00110608,separate,2013,2014,36571272133,1471485970,native,native
00110884,consolidated,2012,2013,23789181574,572583328,native,native
00110884,separate,2004,2005,25095349399,305525468,native,native
00110884,separate,2007,2008,20261895276,-387683732,native,native
00111111,consolidated,2012,2013,24146505315,-912467426,native,native
00111111,consolidated,2022,2023,70981490065,-2431888199,native,native
00111111,separate,2007,2008,69475668582,4144214963,native,native
00111193,consolidated,2012,2013,41414350165,4189036427,native,native
00111193,separate,2011,2012,27544164379,3438152365,native,native
00111218,consolidated,2012,2013,2567009266,-1379559475,native,native
00111218,separate,2005,2006,4493279000,-307320000,native,native
00111458,separate,2007,2008,26380426911,156520216,native,native
00111689,consolidated,2012,2013,7107501293,-37449878,native,native
00111689,consolidated,2023,2024,29472932461,305267852,native,native
00111689,separate,2003,2004,57415656788,2009350984,native,native
00111689,separate,2007,2008,13635443429,-2112298764,native,native
00111704,consolidated,2010,2011,3323910061366,434117818618,native,native
00111810,consolidated,2012,2013,204277324771,22376202708,native,native
00111838,separate,2017,2018,74290673719,6145138844,native,native
00111847,consolidated,2012,2013,250568982241,17184320466,native,native
00111847,separate,2007,2008,111328803075,1997600937,native,native
00111874,consolidated,2012,2013,181416256828,6892993178,native,native
00111874,separate,2004,2005,86094304942,2567003659,native,native
00111874,separate,2007,2008,68465901150,-1909210935,native,native
00111999,consolidated,2012,2013,36283727732,2260039708,native,native
00112022,consolidated,2012,2013,26609082899,566557369,native,native
00112022,separate,2007,2008,19095470845,-916221539,native,native
00112165,consolidated,2012,2013,124707118605,5333291048,native,native
00112165,separate,2007,2008,55901355965,1931595953,native,native
00112378,consolidated,2006,2007,119982559487,2430658812,native,native
00112378,consolidated,2010,2011,31646022351,1121032393,native,native
00112378,separate,2006,2007,29849086783,308683405,native,native
00112457,consolidated,2012,2013,21619034389,-122726764,native,native
00112651,consolidated,2012,2013,184264248201,562598497,native,native
00112651,separate,2007,2008,152824859349,5475833855,native,native
00112679,consolidated,2012,2013,67807924402,7465914923,native,native
00112679,separate,2007,2008,41502292363,3005016443,native,native
00112721,consolidated,2014,2015,54295701049,623793160,native,native
00112721,separate,2014,2015,54295701049,672495233,native,native
00112970,consolidated,2012,2013,67404633320,170264335,native,native
00112970,separate,2007,2008,70303357365,308607036,native,native
00113207,consolidated,2008,2009,2707140324000,119283963000,native,native
00113225,consolidated,2012,2013,235716929436,1713539512,native,native
00113234,consolidated,2012,2013,330317313000,8035285000,native,native
00113243,consolidated,2012,2013,209067028090,4684470680,native,native
00113359,separate,2015,2016,0,,native,native
00113359,separate,2016,2017,0,,native,native
00113359,separate,2017,2018,0,,native,native
00113359,separate,2018,2019,0,,native,native
00113492,consolidated,2012,2013,155456418870,4268537122,native,native
00113508,consolidated,2001,2002,208383052018,25738881732,native,native
00113508,consolidated,2012,2013,135141286921,1973720932,native,native
00113508,separate,2003,2004,49785194955,552680157,native,native
00113508,separate,2007,2008,5040946578,-50314515,native,native
00113526,consolidated,2010,2011,2821369993995,205836833476,native,native
00113535,consolidated,1999,2000,532685695862,25181277554,native,native
00113535,consolidated,2014,2015,145505953829,32931496075,native,native
00113535,separate,2004,2005,284998523221,45313565194,native,native
00113544,separate,2004,2005,70898220526,2219372099,native,native
00113614,separate,2007,2008,41929123086,-644654096,native,native
00113997,consolidated,2012,2013,92804000000,-3991000000,native,native
00113997,separate,2010,2011,68045000000,9529000000,native,native
00114093,consolidated,2012,2013,20353375480,948186758,native,native
00114093,separate,2003,2004,21240464462,2033349731,native,native
00114093,separate,2007,2008,19874459485,29389147,native,native
00114154,consolidated,2015,2016,257494698394,-49475564,native,native
00114154,separate,2007,2008,153354586793,-590255038,native,native
00114552,consolidated,2017,2018,96291522082,3232620618,native,native
00114552,separate,2010,2011,51550858455,4412175665,native,native
00114686,consolidated,2021,2022,47298799868,5243031776,native,native
00114686,separate,2017,2018,27299344117,3221413956,native,native
00114765,consolidated,2012,2013,98288195525,4123287721,native,native
00114765,separate,2007,2008,25738559454,120368630,native,native
00114792,consolidated,2010,2011,2203875487000,164388087000,native,native
00114792,separate,2004,2005,-844527648000,127381721000,native,native
00114808,consolidated,2013,2014,52497157068,6735693001,native,native
00114808,separate,2007,2008,25801119563,4068834658,native,native
00115065,separate,2007,2008,11114839000,705367000,native,native
00115287,consolidated,2012,2013,164392040537,3264567375,native,native
00115287,separate,2005,2006,75227517183,4382026408,native,native
00115384,consolidated,2012,2013,63349883962,14871758041,native,native
00115384,separate,2004,2005,42185769199,8813026377,native,native
00115612,consolidated,2006,2007,1324641551614,67466774503,native,native
00115612,consolidated,2010,2011,478219608656,116105280410,native,native
00115612,separate,2007,2008,420170122193,11673224392,native,native
00115676,separate,2007,2008,643195681364,19838290152,native,native
00115931,consolidated,2012,2013,12741298554,863793266,native,native
00115931,separate,2007,2008,10598353832,3019124223,native,native
00115977,consolidated,2012,2013,149663330059,13397966678,native,native
00115977,separate,2007,2008,45311802452,3085519761,native,native
00115977,separate,2010,2011,67681001647,1129229534,native,native
