20130829001797	00108038
20130829001843	00540605
20130830000441	00165680
20130830001333	00181712
20130903000293	00411385
20131016000137	00122205
20131101000283	00706715
20131106000240	00318662
20131113000024	00441650
20131113000044	00328191
20131114000026	00305668
20131114000057	00660291
20131114000173	00185356
20131114000243	00151395
20131114000279	00666064
20131114000356	00150244
20131114000379	00138279
20131114000475	00203209
20131114000499	00372688
20131114000529	00306162
20131114000578	00138792
20131114000618	00113410
20131114000639	00536286
20131114000661	00124504
20131114000737	00645089
20131114000766	00684714
20131114000828	00113535
20131114000848	00137368
20131114000873	00423177
20131114000891	00444329
20131114000909	00547583
20131114001002	00363246
20131114001066	00842619
20131114001178	00330424
20131114001205	00520610
20131114001226	00375931
20131114001287	00815767
20131114001361	00852087
20131114001412	00117212
20131114001443	00152880
20131114001481	00117601
20131121000054	00609634
20131122000150	00261373
20131122000352	00203023
20131125000110	00389998
20131125000261	00141529
20131126000027	00269889
20131127000008	00356389
20131127000048	00357430
20131127000209	00173032
20131127000261	00153126
20131127000407	00488989
20131127000463	00149354
20131128000010	00596677
20131128000030	00231442
20131128000050	00358271
20131128000114	00172680
20131128000165	00491938
20131128000181	00447928
20131128000269	00362201
20131128000304	00155948
20131128000343	00349097
20131128000371	00201733
20131128000394	00550994
20131128000417	00121941
20131128000435	00539274
20131128000463	00222532
20131128000512	00613318
20131128000566	00155452
20131128000590	00121686
20131128000610	00411048
20131128000653	00595191
20131128000716	00231691
20131128000752	00422284
20131128000774	00350020
20131128000788	00118275
20131128000797	00222435
20131128000833	00158024
20131128000855	00130772
20131128000883	00105466
20131128000899	00363592
20131128000921	00204262
20131128000937	00541349
20131128000956	00108038
20131128001021	00377610
20131128001053	00592653
20131128001082	00105299
20131128001109	00329093
20131129000188	00814786
20131129000285	00361594
20131129000382	00121288
20131129000494	00442154
20131129000582	00469799
20131129000674	00140779
20131129000910	00118266
20131129001115	00103130
20131129001163	00141556
20131129001195	00104786
20131129001301	00107066
20131129001383	00346911
20131129001407	00260958
20131129001431	00397058
20131129001459	00216647
20131129001616	00492894
20131129001754	00201432
20131129001788	00178790
20131129001879	00150828
20131129002017	00540605
20131204000355	00445054
20131210000258	00148531
20131230000576	00115676
20140213000176	00146454
20140217000040	00154718
20140303000226	00159731
20140303000386	00378363
20140307000480	00378363
20140424000024	00365457
20140513001464	00225159
20140513003610	00399694
20140514000388	00202839
20140514001285	00258360
20140514001763	00177320
20140514002519	00142713
20140514002912	00363510
20140514004113	00536286
20140514004874	00555874
20140515000104	00172945
20140515000194	00120289
20140515000273	00109037
20140515000297	00231664
20140515000393	00350020
20140515000456	00132725
20140515000521	00442561
20140515000546	00573579
20140515000597	00246620
20140515000626	00373571
20140515000667	00351630
20140515000712	00540571
20140515000729	00445160
20140515000749	00265421
20140515000778	00137809
20140515000795	00788737
20140515000813	00124090
20140515000857	00657987
20140515000897	00160047
20140515000915	00239514
20140515000965	00146649
20140515001001	00148540
20140515001063	00454946
20140515001141	00375931
20140515001204	00306719
20140515001240	00144650
20140515001278	00563545
20140515001336	00146296
20140515001426	00113410
20140515001594	00300405
20140515001644	00163512
20140515001669	00428251
20140515001787	00476498
20140515001858	00268002
20140516000149	00148276
20140519000124	00612294
20140526000158	00626464
20140526000348	00132211
20140527000269	00157991
20140527000464	00226866
20140528000116	00276834
20140528000248	00308559
20140529000034	00269889
20140529000187	00180795
20140529000251	00160232
20140529000283	00349811
20140529000377	00133618
20140529000407	00177199
20140529000523	00141556
20140529000559	00494476
20140529000584	00172680
20140529000824	00674498
20140530000028	00143907
20140530000230	00105299
20140530000341	00131896
20140530000390	00127255
20140530000444	00133876
20140530000479	00103006
20140530000506	00199988
20140530000532	00136004
20140530000567	00427483
20140530000791	00159740
20140530000838	00121941
20140530000894	00303794
20140530000914	00151368
20140530000936	00240857
20140530000955	00152127
20140530001006	00113234
20140530001031	00541437
20140530001063	00349732
20140530001089	00216647
20140530001153	00228350
20140530001200	00191472
20140530001267	00163196
20140530001294	00138260
20140530001349	00265324
20140530001370	00118275
20140530001403	00243757
20140530001528	00227333
20140530001638	00158024
20140530001791	00132804
20140530001818	00194947
20140530001917	00140061
20140530001960	00153126
20140530002018	00163691
20140530002145	00163114
20140715000229	00164502
20140806000216	00140946
20140811000010	00612294
20140812000015	00225159
20140813000002	00372688
20140813000061	00173944
20140813000128	00442455
20140813000170	00148896
20140813000436	00557508
20140813000465	00608839
20140814000009	00109268
20140814000033	00625942
20140814000204	00266952
20140814000219	00693651
20140814000237	00506294
20140814000343	00642541
20140814000392	00351807
20140814000548	00631518
20140814000641	00545734
20140814000727	00265421
20140814000761	00160047
20140814000785	00126788
20140814000816	00855093
20140814000841	00163761
20140814000856	00163673
20140814000896	00197759
20140814000943	00866062
20140814001000	00660033
20140814001020	00219574
20140814001062	00122694
20140814001167	00113410
20140814001245	00406046
20140814001305	00148276
20140814001321	00156895
20140814001347	00152385
20140814001491	00141626
20140814001551	00160588
20140814001630	00115612
20140819000045	00529815
20140820000355	00260408
20140821000263	00168331
20140822000259	00269612
20140825000037	00536523
20140825000169	00159254
20140826000136	00626464
20140826000229	00364254
20140826000359	00475718
20140827000137	00133876
20140827000239	00110583
20140827000268	00120289
20140827000314	00641393
20140827000401	00442154
20140828000120	00167031
20140828000210	00540429
20140828000315	00146436
20140828000697	00442835
20140828000772	00103006
20140829000080	00127255
20140829000105	00249247
20140829000135	00150828
20140829000162	00256380
20140829000204	00121288
20140829000233	00199988
20140829000385	00120906
20140829000416	00111689
20140829000556	00101628
20140829000671	00445054
20140829000706	00241209
20140829000850	00113261
20140829000899	00125150
20140829000957	00303794
20140829000985	00541437
20140829001100	00144243
20140829001152	00128661
20140829001180	00485177
20140829001206	00121154
20140829001226	00121941
20140829001257	00296263
20140829001282	00154329
20140829001301	00371485
20140829001325	00180795
20140829001427	00155948
20140829001456	00426068
20140829001513	00110431
20140829001579	00168401
20140829001642	00159573
20140829001677	00239639
20140829001761	00102432
20140829001854	00249441
20140829001951	00525934
20140829001986	00172185
20140829002005	00265324
20140829002047	00163114
20140829002098	00435969
20140829002165	00157636
20140902000124	00129350
20140905000567	00105040
20140922000284	00447487
20141112000060	00115065
20141112000355	00339072
20141113000094	00202839
20141113000212	00390903
20141113000283	00155735
20141113000448	00684714
20141114000002	00372688
20141114000021	00201131
20141114000095	00359076
20141114000236	00113128
20141114000293	00808068
20141114000315	00300405
20141114000337	00138297
20141114000433	00234227
20141114000472	00117577
20141114000524	00165413
20141114000609	00266952
20141114000629	00809429
20141114000710	00117276
20141114000756	00136925
20141114000826	00113207
20141114000880	00258689
20141114000901	00158501
20141114000946	00160375
20141114000967	00151395
20141114000993	00573579
20141114001023	00119195
20141114001109	00136086
20141114001178	00683469
20141114001203	00148540
20141114001288	00145880
20141114001333	00896753
20141114001398	00232007
20141114001422	00638487
20141114001439	00164788
20141114001519	00131832
20141114001638	00258689
20141114001662	00152880
20141117000051	00524421
20141117000171	00260408
20141118000026	00199076
20141121000075	00592653
20141125000058	00287788
20141126000030	00438036
20141126000079	00364254
20141126000129	00317681
20141127000003	00347062
20141127000060	00489243
20141127000220	00442905
20141127000291	00838962
20141127000483	00362238
20141127000532	00491938
20141127000622	00608316
20141127000677	00490151
20141128000213	00173795
20141128000279	00101549
20141128000332	00127857
20141128000499	00447609
20141128000576	00167192
20141128000762	00550994
20141128000808	00177199
20141128000837	00445799
20141128000921	00540429
20141128000951	00139719
20141128000992	00445054
20141128001023	00159731
20141128001070	00483735
20141128001095	00115931
20141128001151	00109718
20141128001362	00101628
20141128001407	00130772
20141128001456	00144243
20141128001494	00585538
20141128001559	00362292
20141128001598	00422284
20141128001657	00356389
20141128001703	00360595
20141128001723	00828789
20141128001754	00243757
20141128001956	00164812
20141201000084	00372226
20141201000160	00406329
20141201000196	00121154
20141201000219	00267854
20141201000299	00562360
20141201000359	00143794
20141201000412	00587466
20141201000490	00102432
20141201000526	00107066
20141201000583	00144818
20141201000618	00540641
20141201000768	00127954
20141201000847	00318662
20141201000874	00227333
20141201000923	00838962
20141201000962	00148939
20141219000144	00447609
20150216000190	00356839
20150227000638	00145686
20150302000970	00620868
20150429000489	00399694
20150512000091	00530121
20150512000870	00807397
20150512001425	00599106
20150513000040	00527491
20150513003682	00269612
20150514000214	00524421
20150514000864	00809429
20150514001734	00177320
20150514002369	00126788
20150514002538	00411048
20150514003240	00449254
20150514003634	00149770
20150514004122	00143314
20150514004508	00983040
20150514004615	00128175
20150514004798	00110583
20150514005132	00444329
20150514005248	00140177
20150515000103	00169215
20150515000134	00531917
20150515000280	00295857
20150515000351	00405959
20150515000389	00112457
20150515000450	00480367
20150515000462	00397191
20150515000535	00385415
20150515000563	00366942
20150515000623	00385336
20150515000642	00113234
20150515000672	00121154
20150515000708	00608839
20150515000729	00133812
20150515000753	00331016
20150515000793	00303396
20150515000814	00210740
20150515000827	00261285
20150515000837	00162586
20150515000967	00113128
20150515001007	00238001
20150515001069	00577380
20150515001086	00118275
20150515001105	00842619
20150515001116	00121941
20150515001136	00305297
20150515001224	00243067
20150515001235	00126414
20150515001273	00122898
20150515001308	00137368
20150515001320	00541437
20150515001418	00144650
20150515001506	00300405
20150515001519	00244561
20150515001593	00155692
20150515001609	00127909
20150515001618	00152729
20150515001652	00141671
20150515001683	00306162
20150515001709	00141404
20150515001754	00593032
20150515001770	00439965
20150515001844	00114093
20150515001879	00606664
20150515001916	00533508
20150515001966	00543204
20150515001990	00364467
20150515002007	00389110
20150515002037	00390860
20150515002056	00356389
20150515002070	00126362
20150515002093	00162063
20150515002108	00117708
20150515002155	00791209
20150515002174	00623661
20150515002194	00187415
20150515002238	00136378
20150515002256	00164742
20150515002282	00173698
20150515002331	00209780
20150515002351	00563545
20150515002390	00438036
20150515002407	00148939
20150515002444	00127954
20150515002458	00318662
20150515002551	00303794
20150515002573	00161116
20150515002609	00268251
